window_start,market,side,entry_price,original_outcome,original_won,original_pnl,exit_triggered,exit_action,exit_reason,exit_price,defense_pnl,defense_saved,flip_triggered,flip_side,flip_pnl
2026-02-04T23:30:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-04T23:45:00,SOL15m,DOWN,0.9975,DOWN,YES,+0.0025,NO,,,,,,NO,,
2026-02-05T00:00:00,SOL15m,UP,0.9550,DOWN,NO,-0.9550,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.399+prob_dropping:86%,0.8550,-0.1000,+0.8550,NO,,
2026-02-05T01:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T01:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.377+prob_dropping:80%,0.7950,-0.1800,,NO,,
2026-02-05T01:30:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T01:45:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T02:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T02:15:00,SOL15m,DOWN,0.9895,DOWN,YES,+0.0105,NO,,,,,,NO,,
2026-02-05T02:30:00,SOL15m,UP,0.9935,UP,YES,+0.0065,NO,,,,,,NO,,
2026-02-05T02:45:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T03:00:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T03:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T03:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T04:00:00,SOL15m,UP,0.9795,UP,YES,+0.0205,NO,,,,,,NO,,
2026-02-05T04:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T04:30:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T04:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T05:00:00,SOL15m,UP,0.9930,UP,YES,+0.0070,NO,,,,,,NO,,
2026-02-05T05:15:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T05:30:00,SOL15m,UP,0.9500,UP,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T06:00:00,SOL15m,UP,0.9900,UP,YES,+0.0100,NO,,,,,,NO,,
2026-02-05T06:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.391+prob_dropping:89%,0.8900,-0.0650,,NO,,
2026-02-05T06:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T06:45:00,SOL15m,UP,0.9500,UP,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T07:00:00,SOL15m,DOWN,0.9970,DOWN,YES,+0.0030,NO,,,,,,NO,,
2026-02-05T07:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T07:30:00,SOL15m,DOWN,0.9895,DOWN,YES,+0.0105,NO,,,,,,NO,,
2026-02-05T07:45:00,SOL15m,DOWN,0.9975,DOWN,YES,+0.0025,NO,,,,,,NO,,
2026-02-05T08:00:00,SOL15m,UP,0.9600,DOWN,NO,-0.9600,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.650+prob_dropping:88%,0.8850,-0.0750,+0.8850,NO,,
2026-02-05T08:15:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T08:30:00,SOL15m,UP,0.9985,UP,YES,+0.0015,NO,,,,,,NO,,
2026-02-05T08:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T09:15:00,SOL15m,DOWN,0.9855,DOWN,YES,+0.0145,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+1.035+prob_dropping:89%,0.8900,-0.0955,,NO,,
2026-02-05T09:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T09:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T10:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T10:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T11:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T11:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T11:30:00,SOL15m,UP,0.9600,UP,YES,+0.0400,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.416+prob_dropping:87%,0.8700,-0.0900,,NO,,
2026-02-05T11:45:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T12:00:00,SOL15m,DOWN,0.9855,DOWN,YES,+0.0145,NO,,,,,,NO,,
2026-02-05T12:15:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T12:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T12:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T13:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T13:15:00,SOL15m,UP,0.9900,UP,YES,+0.0100,NO,,,,,,NO,,
2026-02-05T13:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T13:45:00,SOL15m,UP,0.9900,UP,YES,+0.0100,NO,,,,,,NO,,
2026-02-05T14:00:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T14:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T14:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T15:00:00,SOL15m,UP,0.9500,UP,YES,+0.0500,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.405+prob_dropping:84%,0.8350,-0.1150,,NO,,
2026-02-05T15:15:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T15:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T15:45:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T16:00:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T16:15:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T16:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T17:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T17:15:00,SOL15m,DOWN,0.9935,DOWN,YES,+0.0065,NO,,,,,,NO,,
2026-02-05T17:30:00,SOL15m,UP,0.9500,UP,YES,+0.0500,YES,FLIP,flip:4/5_signals,0.9350,-0.0150,,YES,DOWN,-0.4675
2026-02-05T17:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.460+prob_dropping:86%,0.8550,-0.1100,,NO,,
2026-02-05T18:00:00,SOL15m,UP,0.9700,UP,YES,+0.0300,NO,,,,,,NO,,
2026-02-05T18:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T18:30:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T18:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T19:00:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T19:15:00,SOL15m,DOWN,0.9900,UP,NO,-0.9900,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+1.659+prob_dropping:86%,0.8650,-0.1250,+0.8650,NO,,
2026-02-05T20:00:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T20:15:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T20:30:00,SOL15m,DOWN,0.9865,DOWN,YES,+0.0135,NO,,,,,,NO,,
2026-02-05T20:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T21:00:00,SOL15m,DOWN,0.9925,DOWN,YES,+0.0075,NO,,,,,,NO,,
2026-02-05T21:15:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T21:30:00,SOL15m,UP,0.9940,UP,YES,+0.0060,NO,,,,,,NO,,
2026-02-05T21:45:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T22:00:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-05T22:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T22:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T22:45:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-05T23:00:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-05T23:15:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-05T23:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-05T23:45:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-06T00:00:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-06T00:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T00:30:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-06T00:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T01:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T01:30:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T01:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T02:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T02:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T02:30:00,SOL15m,UP,0.9900,UP,YES,+0.0100,NO,,,,,,NO,,
2026-02-06T02:45:00,SOL15m,UP,0.9820,UP,YES,+0.0180,NO,,,,,,NO,,
2026-02-06T03:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T03:15:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T03:30:00,SOL15m,DOWN,0.9600,DOWN,YES,+0.0400,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.921+prob_dropping:88%,0.8850,-0.0750,,NO,,
2026-02-06T03:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T04:00:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T04:30:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T04:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T05:00:00,SOL15m,UP,0.9500,UP,YES,+0.0500,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-1.096+prob_dropping:86%,0.8650,-0.0850,,NO,,
2026-02-06T05:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.556+prob_dropping:89%,0.8900,-0.0650,,NO,,
2026-02-06T05:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.733+prob_dropping:90%,0.8950,-0.0600,,NO,,
2026-02-06T05:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T06:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.449+prob_dropping:90%,0.8950,-0.0600,,NO,,
2026-02-06T06:15:00,SOL15m,UP,0.9600,UP,YES,+0.0400,NO,,,,,,NO,,
2026-02-06T06:30:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T06:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.978+prob_dropping:90%,0.8950,-0.0600,,NO,,
2026-02-06T07:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T07:15:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T07:30:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.500+prob_dropping:88%,0.8850,-0.0650,,NO,,
2026-02-06T07:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T08:00:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T08:30:00,SOL15m,UP,0.9650,UP,YES,+0.0350,YES,EXIT_TIME,time_exit:remaining=48s_prob=89%,0.8900,-0.0750,,NO,,
2026-02-06T09:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T09:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T09:30:00,SOL15m,DOWN,0.9600,DOWN,YES,+0.0400,NO,,,,,,NO,,
2026-02-06T09:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T10:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T10:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_TIME,time_exit:remaining=55s_prob=84%,0.8350,-0.1200,,NO,,
2026-02-06T10:30:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T10:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T11:00:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T11:15:00,SOL15m,DOWN,0.9895,DOWN,YES,+0.0105,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.486+prob_dropping:85%,0.8460,-0.1435,,NO,,
2026-02-06T11:30:00,SOL15m,UP,0.9895,UP,YES,+0.0105,NO,,,,,,NO,,
2026-02-06T12:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T12:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T12:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T13:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T13:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T13:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.496+prob_dropping:88%,0.8750,-0.0800,,NO,,
2026-02-06T13:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.435+prob_dropping:88%,0.8850,-0.0700,,NO,,
2026-02-06T14:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.355+prob_dropping:80%,0.7950,-0.1600,,NO,,
2026-02-06T14:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T14:30:00,SOL15m,DOWN,0.9600,DOWN,YES,+0.0400,NO,,,,,,NO,,
2026-02-06T14:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T15:00:00,SOL15m,DOWN,0.9935,DOWN,YES,+0.0065,NO,,,,,,NO,,
2026-02-06T15:15:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.838+prob_dropping:90%,0.8950,-0.0700,,NO,,
2026-02-06T15:30:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-06T15:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T16:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T16:15:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T16:30:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T16:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T17:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T17:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T17:45:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,NO,,,,,,NO,,
2026-02-06T18:00:00,SOL15m,UP,0.9600,UP,YES,+0.0400,NO,,,,,,NO,,
2026-02-06T18:15:00,SOL15m,UP,0.9900,UP,YES,+0.0100,NO,,,,,,NO,,
2026-02-06T18:30:00,SOL15m,DOWN,0.9700,DOWN,YES,+0.0300,NO,,,,,,NO,,
2026-02-06T18:45:00,SOL15m,UP,0.9600,UP,YES,+0.0400,NO,,,,,,NO,,
2026-02-06T19:00:00,SOL15m,UP,0.9850,UP,YES,+0.0150,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-1.117+prob_dropping:90%,0.8950,-0.0900,,NO,,
2026-02-06T19:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T19:30:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-06T20:00:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T20:15:00,SOL15m,DOWN,0.9860,DOWN,YES,+0.0140,NO,,,,,,NO,,
2026-02-06T20:30:00,SOL15m,UP,0.9750,UP,YES,+0.0250,YES,FLIP,flip:4/5_signals,0.8950,-0.0800,,YES,DOWN,-0.4475
2026-02-06T20:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-06T21:00:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T21:15:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-06T21:45:00,SOL15m,UP,0.9830,UP,YES,+0.0170,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.949+prob_dropping:88%,0.8850,-0.0980,,NO,,
2026-02-06T22:00:00,SOL15m,DOWN,0.9750,DOWN,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T22:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T22:30:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-06T22:45:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-06T23:15:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-06T23:30:00,SOL15m,DOWN,0.9500,DOWN,YES,+0.0500,YES,EXIT_TIME,time_exit:remaining=29s_prob=82%,0.8200,-0.1300,,NO,,
2026-02-07T00:00:00,SOL15m,UP,0.9850,UP,YES,+0.0150,NO,,,,,,NO,,
2026-02-07T00:15:00,SOL15m,UP,0.9500,UP,YES,+0.0500,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.367+prob_dropping:90%,0.8950,-0.0550,,NO,,
2026-02-07T00:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.505+prob_dropping:19%,0.1950,-0.7600,,NO,,
2026-02-07T00:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.471+prob_dropping:88%,0.8850,-0.0700,,NO,,
2026-02-07T01:00:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-07T01:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:+0.456+prob_dropping:89%,0.8900,-0.0650,,NO,,
2026-02-07T01:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T01:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T02:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T02:15:00,SOL15m,DOWN,0.9800,DOWN,YES,+0.0200,NO,,,,,,NO,,
2026-02-07T02:45:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-07T03:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.575+prob_dropping:88%,0.8750,-0.0800,,NO,,
2026-02-07T03:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T03:45:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-07T04:00:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-07T04:30:00,SOL15m,UP,0.9750,UP,YES,+0.0250,NO,,,,,,NO,,
2026-02-07T04:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T05:30:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T05:45:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-07T06:00:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T06:15:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T06:30:00,SOL15m,DOWN,0.9795,DOWN,YES,+0.0205,NO,,,,,,NO,,
2026-02-07T06:45:00,SOL15m,UP,0.9600,UP,YES,+0.0400,NO,,,,,,NO,,
2026-02-07T07:00:00,SOL15m,DOWN,0.9650,DOWN,YES,+0.0350,NO,,,,,,NO,,
2026-02-07T07:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T07:30:00,SOL15m,DOWN,0.9895,DOWN,YES,+0.0105,NO,,,,,,NO,,
2026-02-07T07:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,YES,EXIT_TIME,time_exit:remaining=2s_prob=76%,0.7550,-0.2000,,NO,,
2026-02-07T08:00:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T08:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T09:00:00,SOL15m,UP,0.9795,UP,YES,+0.0205,NO,,,,,,NO,,
2026-02-07T09:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T10:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T10:30:00,SOL15m,DOWN,0.9850,DOWN,YES,+0.0150,NO,,,,,,NO,,
2026-02-07T10:45:00,SOL15m,UP,0.9650,UP,YES,+0.0350,NO,,,,,,NO,,
2026-02-07T11:00:00,SOL15m,UP,0.9650,UP,YES,+0.0350,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.818+prob_dropping:86%,0.8550,-0.1100,,NO,,
2026-02-07T11:15:00,SOL15m,UP,0.9500,DOWN,NO,-0.9500,YES,EXIT_EMERGENCY,multi_signal(2):imbalance_flip:-0.520+prob_dropping:90%,0.8950,-0.0550,+0.8950,NO,,
2026-02-07T11:30:00,SOL15m,DOWN,0.9940,DOWN,YES,+0.0060,NO,,,,,,NO,,
2026-02-07T11:45:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T12:00:00,SOL15m,UP,0.9500,UP,YES,+0.0500,NO,,,,,,NO,,
2026-02-07T12:15:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T12:30:00,SOL15m,DOWN,0.9550,DOWN,YES,+0.0450,NO,,,,,,NO,,
2026-02-07T12:45:00,SOL15m,UP,0.9550,UP,YES,+0.0450,NO,,,,,,NO,,
