timestamp,datetime,market,side,entry_price,prob,remaining_s,score,confidence,result,won,pnl
00:12:48,Feb 08 00:12:48,XRP15m,DOWN,0.0400,96.0%,133,0.44,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:49,Feb 08 00:12:49,XRP15m,DOWN,0.0300,97.0%,132,0.44,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:50,Feb 08 00:12:50,XRP15m,DOWN,0.0300,97.0%,131,0.43,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:51,Feb 08 00:12:51,XRP15m,DOWN,0.0300,97.0%,130,0.44,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:52,Feb 08 00:12:52,XRP15m,DOWN,0.0300,97.0%,129,0.46,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:53,Feb 08 00:12:53,XRP15m,DOWN,0.0300,97.0%,128,0.45,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:54,Feb 08 00:12:54,XRP15m,DOWN,0.0300,97.0%,127,0.45,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:55,Feb 08 00:12:55,XRP15m,DOWN,0.0300,97.0%,126,0.45,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:56,Feb 08 00:12:56,XRP15m,DOWN,0.0300,97.0%,125,0.45,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:12:59,Feb 08 00:12:59,XRP15m,DOWN,0.0250,97.5%,122,0.46,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:00,Feb 08 00:13:00,XRP15m,DOWN,0.0250,97.5%,121,0.48,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:01,Feb 08 00:13:01,XRP15m,DOWN,0.0250,97.5%,120,0.48,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:02,Feb 08 00:13:02,XRP15m,DOWN,0.0250,97.5%,119,0.48,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:03,Feb 08 00:13:03,XRP15m,DOWN,0.0350,96.5%,118,0.51,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:04,Feb 08 00:13:04,XRP15m,DOWN,0.0350,96.5%,117,0.51,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:05,Feb 08 00:13:05,XRP15m,DOWN,0.0350,96.5%,116,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:06,Feb 08 00:13:06,XRP15m,DOWN,0.0400,96.0%,115,0.45,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:07,Feb 08 00:13:07,XRP15m,DOWN,0.0350,96.5%,114,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:08,Feb 08 00:13:08,XRP15m,DOWN,0.0350,96.5%,113,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:09,Feb 08 00:13:09,XRP15m,DOWN,0.0350,96.5%,112,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:10,Feb 08 00:13:10,XRP15m,DOWN,0.0500,95.0%,111,0.41,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:11,Feb 08 00:13:11,XRP15m,DOWN,0.0350,96.5%,110,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:12,Feb 08 00:13:12,XRP15m,DOWN,0.0350,96.5%,109,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:13,Feb 08 00:13:13,XRP15m,DOWN,0.0250,97.5%,108,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:14,Feb 08 00:13:14,XRP15m,DOWN,0.0250,97.5%,107,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:15,Feb 08 00:13:15,XRP15m,DOWN,0.0250,97.5%,106,0.49,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:16,Feb 08 00:13:16,XRP15m,DOWN,0.0250,97.5%,105,0.51,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:17,Feb 08 00:13:17,XRP15m,DOWN,0.0250,97.5%,104,0.51,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:13:21,Feb 08 00:13:21,BTC15m,DOWN,0.0250,97.5%,100,0.67,unknown,UP,NO,-5.00
00:13:22,Feb 08 00:13:22,BTC15m,DOWN,0.0250,97.5%,99,0.72,unknown,UP,NO,-5.00
00:13:22,Feb 08 00:13:22,ETH15m,DOWN,0.0450,95.5%,99,0.61,unknown,UP,NO,-5.00
00:13:23,Feb 08 00:13:23,BTC15m,DOWN,0.0250,97.5%,98,0.70,unknown,UP,NO,-5.00
00:13:23,Feb 08 00:13:23,ETH15m,DOWN,0.0350,96.5%,98,0.64,unknown,UP,NO,-5.00
00:13:24,Feb 08 00:13:24,BTC15m,DOWN,0.0250,97.5%,97,0.62,unknown,UP,NO,-5.00
00:13:24,Feb 08 00:13:24,ETH15m,DOWN,0.0450,95.5%,97,0.61,unknown,UP,NO,-5.00
00:13:25,Feb 08 00:13:25,BTC15m,DOWN,0.0250,97.5%,96,0.64,unknown,UP,NO,-5.00
00:13:25,Feb 08 00:13:25,ETH15m,DOWN,0.0350,96.5%,96,0.61,unknown,UP,NO,-5.00
00:13:26,Feb 08 00:13:26,BTC15m,DOWN,0.0250,97.5%,95,0.66,unknown,UP,NO,-5.00
00:13:26,Feb 08 00:13:26,ETH15m,DOWN,0.0450,95.5%,95,0.65,unknown,UP,NO,-5.00
00:13:27,Feb 08 00:13:27,BTC15m,DOWN,0.0250,97.5%,94,0.65,unknown,UP,NO,-5.00
00:13:27,Feb 08 00:13:27,ETH15m,DOWN,0.0450,95.5%,94,0.64,unknown,UP,NO,-5.00
00:13:29,Feb 08 00:13:29,BTC15m,DOWN,0.0350,96.5%,92,0.67,unknown,UP,NO,-5.00
00:13:29,Feb 08 00:13:29,ETH15m,DOWN,0.0450,95.5%,92,0.62,unknown,UP,NO,-5.00
00:13:30,Feb 08 00:13:30,BTC15m,DOWN,0.0350,96.5%,91,0.62,unknown,UP,NO,-5.00
00:13:30,Feb 08 00:13:30,ETH15m,DOWN,0.0450,95.5%,91,0.58,unknown,UP,NO,-5.00
00:13:49,Feb 08 00:13:49,BTC15m,DOWN,0.0450,95.5%,72,0.58,unknown,UP,NO,-5.00
00:13:49,Feb 08 00:13:49,ETH15m,DOWN,0.0450,95.5%,72,0.61,unknown,UP,NO,-5.00
00:13:50,Feb 08 00:13:50,BTC15m,DOWN,0.0450,95.5%,71,0.54,unknown,UP,NO,-5.00
00:13:50,Feb 08 00:13:50,ETH15m,DOWN,0.0450,95.5%,71,0.60,unknown,UP,NO,-5.00
00:13:51,Feb 08 00:13:51,ETH15m,DOWN,0.0450,95.5%,70,0.61,unknown,UP,NO,-5.00
00:13:52,Feb 08 00:13:52,ETH15m,DOWN,0.0450,95.5%,69,0.62,unknown,UP,NO,-5.00
00:13:53,Feb 08 00:13:53,ETH15m,DOWN,0.0500,95.0%,68,0.57,unknown,UP,NO,-5.00
00:13:54,Feb 08 00:13:54,ETH15m,DOWN,0.0450,95.5%,67,0.61,unknown,UP,NO,-5.00
00:13:55,Feb 08 00:13:55,BTC15m,DOWN,0.0450,95.5%,66,0.59,unknown,UP,NO,-5.00
00:13:55,Feb 08 00:13:55,ETH15m,DOWN,0.0350,96.5%,66,0.63,unknown,UP,NO,-5.00
00:13:56,Feb 08 00:13:56,BTC15m,DOWN,0.0450,95.5%,65,0.52,unknown,UP,NO,-5.00
00:13:56,Feb 08 00:13:56,ETH15m,DOWN,0.0350,96.5%,65,0.53,unknown,UP,NO,-5.00
00:13:57,Feb 08 00:13:57,BTC15m,DOWN,0.0450,95.5%,64,0.54,unknown,UP,NO,-5.00
00:13:57,Feb 08 00:13:57,ETH15m,DOWN,0.0350,96.5%,64,0.56,unknown,UP,NO,-5.00
00:13:58,Feb 08 00:13:58,BTC15m,DOWN,0.0450,95.5%,63,0.55,unknown,UP,NO,-5.00
00:13:58,Feb 08 00:13:58,ETH15m,DOWN,0.0350,96.5%,63,0.57,unknown,UP,NO,-5.00
00:13:59,Feb 08 00:13:59,BTC15m,DOWN,0.0450,95.5%,62,0.54,unknown,UP,NO,-5.00
00:13:59,Feb 08 00:13:59,ETH15m,DOWN,0.0350,96.5%,62,0.57,unknown,UP,NO,-5.00
00:14:00,Feb 08 00:14:00,BTC15m,DOWN,0.0350,96.5%,61,0.57,unknown,UP,NO,-5.00
00:14:00,Feb 08 00:14:00,ETH15m,DOWN,0.0350,96.5%,61,0.57,unknown,UP,NO,-5.00
00:14:01,Feb 08 00:14:01,BTC15m,DOWN,0.0350,96.5%,60,0.55,unknown,UP,NO,-5.00
00:14:01,Feb 08 00:14:01,ETH15m,DOWN,0.0350,96.5%,60,0.57,unknown,UP,NO,-5.00
00:14:02,Feb 08 00:14:02,BTC15m,DOWN,0.0350,96.5%,59,0.55,unknown,UP,NO,-5.00
00:14:02,Feb 08 00:14:02,ETH15m,DOWN,0.0350,96.5%,59,0.58,unknown,UP,NO,-5.00
00:14:03,Feb 08 00:14:03,BTC15m,DOWN,0.0350,96.5%,58,0.52,unknown,UP,NO,-5.00
00:14:03,Feb 08 00:14:03,ETH15m,DOWN,0.0350,96.5%,58,0.56,unknown,UP,NO,-5.00
00:14:04,Feb 08 00:14:04,BTC15m,DOWN,0.0350,96.5%,57,0.54,unknown,UP,NO,-5.00
00:14:04,Feb 08 00:14:04,ETH15m,DOWN,0.0250,97.5%,57,0.56,unknown,UP,NO,-5.00
00:14:05,Feb 08 00:14:05,BTC15m,DOWN,0.0450,95.5%,56,0.54,unknown,UP,NO,-5.00
00:14:05,Feb 08 00:14:05,ETH15m,DOWN,0.0250,97.5%,56,0.56,unknown,UP,NO,-5.00
00:14:06,Feb 08 00:14:06,BTC15m,DOWN,0.0450,95.5%,55,0.54,unknown,UP,NO,-5.00
00:14:06,Feb 08 00:14:06,ETH15m,DOWN,0.0250,97.5%,55,0.56,unknown,UP,NO,-5.00
00:14:07,Feb 08 00:14:07,BTC15m,DOWN,0.0350,96.5%,54,0.55,unknown,UP,NO,-5.00
00:14:07,Feb 08 00:14:07,ETH15m,DOWN,0.0250,97.5%,54,0.56,unknown,UP,NO,-5.00
00:14:08,Feb 08 00:14:08,BTC15m,DOWN,0.0400,96.0%,53,0.52,unknown,UP,NO,-5.00
00:14:08,Feb 08 00:14:08,ETH15m,DOWN,0.0250,97.5%,53,0.61,unknown,UP,NO,-5.00
00:14:10,Feb 08 00:14:10,BTC15m,DOWN,0.0350,96.5%,51,0.54,unknown,UP,NO,-5.00
00:14:11,Feb 08 00:14:11,BTC15m,DOWN,0.0450,95.5%,50,0.49,unknown,UP,NO,-5.00
00:14:12,Feb 08 00:14:12,BTC15m,DOWN,0.0400,96.0%,49,0.51,unknown,UP,NO,-5.00
00:14:12,Feb 08 00:14:12,ETH15m,DOWN,0.0250,97.5%,49,0.48,unknown,UP,NO,-5.00
00:14:13,Feb 08 00:14:13,BTC15m,DOWN,0.0450,95.5%,48,0.54,unknown,UP,NO,-5.00
00:14:14,Feb 08 00:14:14,BTC15m,DOWN,0.0350,96.5%,47,0.54,unknown,UP,NO,-5.00
00:14:15,Feb 08 00:14:15,BTC15m,DOWN,0.0350,96.5%,46,0.53,unknown,UP,NO,-5.00
00:14:18,Feb 08 00:14:18,BTC15m,DOWN,0.0350,96.5%,43,0.54,unknown,UP,NO,-5.00
00:14:19,Feb 08 00:14:19,BTC15m,DOWN,0.0350,96.5%,42,0.54,unknown,UP,NO,-5.00
00:14:20,Feb 08 00:14:20,BTC15m,DOWN,0.0350,96.5%,41,0.53,unknown,UP,NO,-5.00
00:14:21,Feb 08 00:14:21,BTC15m,DOWN,0.0350,96.5%,40,0.53,unknown,UP,NO,-5.00
00:14:23,Feb 08 00:14:23,BTC15m,DOWN,0.0350,96.5%,38,0.53,unknown,UP,NO,-5.00
00:14:24,Feb 08 00:14:24,BTC15m,DOWN,0.0350,96.5%,37,0.54,unknown,UP,NO,-5.00
00:14:26,Feb 08 00:14:26,BTC15m,DOWN,0.0350,96.5%,35,0.53,unknown,UP,NO,-5.00
00:14:27,Feb 08 00:14:27,BTC15m,DOWN,0.0350,96.5%,34,0.54,unknown,UP,NO,-5.00
00:14:29,Feb 08 00:14:29,BTC15m,DOWN,0.0350,96.5%,32,0.54,unknown,UP,NO,-5.00
00:14:30,Feb 08 00:14:30,BTC15m,DOWN,0.0350,96.5%,31,0.55,unknown,UP,NO,-5.00
00:57:24,Feb 08 00:57:24,BTC15m,DOWN,0.0450,95.5%,156,0.56,unknown,UP,NO,-5.00
00:59:06,Feb 08 00:59:06,ETH15m,DOWN,0.0450,95.5%,55,0.57,unknown,UP,NO,-5.00
00:59:07,Feb 08 00:59:07,ETH15m,DOWN,0.0450,95.5%,54,0.57,unknown,UP,NO,-5.00
00:59:08,Feb 08 00:59:08,ETH15m,DOWN,0.0450,95.5%,53,0.58,unknown,UP,NO,-5.00
00:59:09,Feb 08 00:59:09,ETH15m,DOWN,0.0450,95.5%,52,0.58,unknown,UP,NO,-5.00
00:59:10,Feb 08 00:59:10,ETH15m,DOWN,0.0450,95.5%,51,0.58,unknown,UP,NO,-5.00
00:59:11,Feb 08 00:59:11,ETH15m,DOWN,0.0450,95.5%,50,0.51,unknown,UP,NO,-5.00
00:59:12,Feb 08 00:59:12,ETH15m,DOWN,0.0450,95.5%,49,0.55,unknown,UP,NO,-5.00
00:59:13,Feb 08 00:59:13,ETH15m,DOWN,0.0350,96.5%,48,0.59,unknown,UP,NO,-5.00
00:59:14,Feb 08 00:59:14,ETH15m,DOWN,0.0350,96.5%,47,0.58,unknown,UP,NO,-5.00
00:59:15,Feb 08 00:59:15,BTC15m,DOWN,0.0250,97.5%,46,0.56,unknown,UP,NO,-5.00
00:59:15,Feb 08 00:59:15,ETH15m,DOWN,0.0350,96.5%,46,0.57,unknown,UP,NO,-5.00
00:59:16,Feb 08 00:59:16,BTC15m,DOWN,0.0250,97.5%,45,0.55,unknown,UP,NO,-5.00
00:59:16,Feb 08 00:59:16,ETH15m,DOWN,0.0350,96.5%,45,0.57,unknown,UP,NO,-5.00
00:59:17,Feb 08 00:59:17,BTC15m,DOWN,0.0250,97.5%,44,0.54,unknown,UP,NO,-5.00
00:59:17,Feb 08 00:59:17,ETH15m,DOWN,0.0250,97.5%,44,0.55,unknown,UP,NO,-5.00
00:59:17,Feb 08 00:59:17,SOL15m,DOWN,0.0450,95.5%,44,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:18,Feb 08 00:59:18,BTC15m,DOWN,0.0250,97.5%,43,0.54,unknown,UP,NO,-5.00
00:59:18,Feb 08 00:59:18,ETH15m,DOWN,0.0250,97.5%,43,0.55,unknown,UP,NO,-5.00
00:59:18,Feb 08 00:59:18,SOL15m,DOWN,0.0450,95.5%,43,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:19,Feb 08 00:59:19,SOL15m,DOWN,0.0350,96.5%,42,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:20,Feb 08 00:59:20,SOL15m,DOWN,0.0350,96.5%,41,0.66,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:20,Feb 08 00:59:20,XRP15m,DOWN,0.0350,96.5%,41,0.54,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:21,Feb 08 00:59:21,SOL15m,DOWN,0.0350,96.5%,40,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:21,Feb 08 00:59:21,XRP15m,DOWN,0.0350,96.5%,40,0.54,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:22,Feb 08 00:59:22,SOL15m,DOWN,0.0300,97.0%,39,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:22,Feb 08 00:59:22,XRP15m,DOWN,0.0350,96.5%,39,0.54,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:23,Feb 08 00:59:23,SOL15m,DOWN,0.0250,97.5%,38,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:23,Feb 08 00:59:23,XRP15m,DOWN,0.0350,96.5%,38,0.54,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:24,Feb 08 00:59:24,SOL15m,DOWN,0.0250,97.5%,37,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:24,Feb 08 00:59:24,XRP15m,DOWN,0.0350,96.5%,37,0.53,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:25,Feb 08 00:59:25,XRP15m,DOWN,0.0300,97.0%,36,0.51,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:26,Feb 08 00:59:26,XRP15m,DOWN,0.0250,97.5%,35,0.50,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:27,Feb 08 00:59:27,XRP15m,DOWN,0.0250,97.5%,34,0.52,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:28,Feb 08 00:59:28,XRP15m,DOWN,0.0250,97.5%,33,0.53,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:29,Feb 08 00:59:29,XRP15m,DOWN,0.0250,97.5%,32,0.52,unknown,UNKNOWN,UNKNOWN,UNKNOWN
00:59:30,Feb 08 00:59:30,XRP15m,DOWN,0.0250,97.5%,31,0.53,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:01,Feb 08 01:11:01,BTC15m,DOWN,0.0350,96.5%,239,0.63,unknown,UP,NO,-5.00
01:11:01,Feb 08 01:11:01,ETH15m,DOWN,0.0250,97.5%,239,0.64,unknown,UP,NO,-5.00
01:11:01,Feb 08 01:11:01,SOL15m,DOWN,0.0350,96.5%,239,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:02,Feb 08 01:11:02,BTC15m,DOWN,0.0350,96.5%,238,0.64,unknown,UP,NO,-5.00
01:11:02,Feb 08 01:11:02,ETH15m,DOWN,0.0250,97.5%,238,0.65,unknown,UP,NO,-5.00
01:11:02,Feb 08 01:11:02,SOL15m,DOWN,0.0350,96.5%,238,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:03,Feb 08 01:11:03,BTC15m,DOWN,0.0450,95.5%,237,0.64,unknown,UP,NO,-5.00
01:11:03,Feb 08 01:11:03,ETH15m,DOWN,0.0350,96.5%,237,0.66,unknown,UP,NO,-5.00
01:11:03,Feb 08 01:11:03,SOL15m,DOWN,0.0350,96.5%,237,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:04,Feb 08 01:11:04,BTC15m,DOWN,0.0350,96.5%,236,0.65,unknown,UP,NO,-5.00
01:11:04,Feb 08 01:11:04,ETH15m,DOWN,0.0350,96.5%,236,0.66,unknown,UP,NO,-5.00
01:11:04,Feb 08 01:11:04,SOL15m,DOWN,0.0350,96.5%,236,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:05,Feb 08 01:11:05,BTC15m,DOWN,0.0350,96.5%,235,0.64,unknown,UP,NO,-5.00
01:11:05,Feb 08 01:11:05,ETH15m,DOWN,0.0350,96.5%,235,0.66,unknown,UP,NO,-5.00
01:11:05,Feb 08 01:11:05,SOL15m,DOWN,0.0350,96.5%,235,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:06,Feb 08 01:11:06,BTC15m,DOWN,0.0350,96.5%,234,0.64,unknown,UP,NO,-5.00
01:11:06,Feb 08 01:11:06,ETH15m,DOWN,0.0250,97.5%,234,0.62,unknown,UP,NO,-5.00
01:11:06,Feb 08 01:11:06,SOL15m,DOWN,0.0350,96.5%,234,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:07,Feb 08 01:11:07,BTC15m,DOWN,0.0350,96.5%,233,0.64,unknown,UP,NO,-5.00
01:11:07,Feb 08 01:11:07,ETH15m,DOWN,0.0250,97.5%,233,0.63,unknown,UP,NO,-5.00
01:11:07,Feb 08 01:11:07,SOL15m,DOWN,0.0350,96.5%,233,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:08,Feb 08 01:11:08,BTC15m,DOWN,0.0350,96.5%,232,0.64,unknown,UP,NO,-5.00
01:11:08,Feb 08 01:11:08,ETH15m,DOWN,0.0250,97.5%,232,0.63,unknown,UP,NO,-5.00
01:11:08,Feb 08 01:11:08,SOL15m,DOWN,0.0350,96.5%,232,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:11:09,Feb 08 01:11:09,BTC15m,DOWN,0.0350,96.5%,231,0.65,unknown,UP,NO,-5.00
01:11:09,Feb 08 01:11:09,ETH15m,DOWN,0.0300,97.0%,231,0.60,unknown,UP,NO,-5.00
01:11:09,Feb 08 01:11:09,SOL15m,DOWN,0.0350,96.5%,231,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
