timestamp,datetime,market,side,entry_price,prob,remaining_s,score,confidence,result,won,pnl
01:12:10,Feb 08 01:12:10,ETH15m,DOWN,0.0350,96.5%,170,0.71,unknown,UP,NO,-5.00
01:12:11,Feb 08 01:12:11,ETH15m,DOWN,0.0350,96.5%,169,0.71,unknown,UP,NO,-5.00
01:12:12,Feb 08 01:12:12,ETH15m,DOWN,0.0350,96.5%,168,0.71,unknown,UP,NO,-5.00
01:12:13,Feb 08 01:12:13,ETH15m,DOWN,0.0350,96.5%,167,0.71,unknown,UP,NO,-5.00
01:12:14,Feb 08 01:12:14,ETH15m,DOWN,0.0350,96.5%,166,0.72,unknown,UP,NO,-5.00
01:12:15,Feb 08 01:12:15,ETH15m,DOWN,0.0350,96.5%,165,0.71,unknown,UP,NO,-5.00
01:12:16,Feb 08 01:12:16,BTC15m,DOWN,0.0250,97.5%,164,0.71,unknown,UP,NO,-5.00
01:12:16,Feb 08 01:12:16,ETH15m,DOWN,0.0350,96.5%,164,0.71,unknown,UP,NO,-5.00
01:12:17,Feb 08 01:12:17,BTC15m,DOWN,0.0250,97.5%,163,0.71,unknown,UP,NO,-5.00
01:12:17,Feb 08 01:12:17,ETH15m,DOWN,0.0350,96.5%,163,0.72,unknown,UP,NO,-5.00
01:12:18,Feb 08 01:12:18,BTC15m,DOWN,0.0250,97.5%,162,0.71,unknown,UP,NO,-5.00
01:12:18,Feb 08 01:12:18,ETH15m,DOWN,0.0350,96.5%,162,0.72,unknown,UP,NO,-5.00
01:12:19,Feb 08 01:12:19,ETH15m,DOWN,0.0350,96.5%,161,0.72,unknown,UP,NO,-5.00
01:12:20,Feb 08 01:12:20,ETH15m,DOWN,0.0250,97.5%,160,0.71,unknown,UP,NO,-5.00
01:12:21,Feb 08 01:12:21,ETH15m,DOWN,0.0250,97.5%,159,0.70,unknown,UP,NO,-5.00
01:12:22,Feb 08 01:12:22,ETH15m,DOWN,0.0250,97.5%,158,0.71,unknown,UP,NO,-5.00
01:12:48,Feb 08 01:12:48,ETH15m,DOWN,0.0250,97.5%,132,0.74,unknown,UP,NO,-5.00
01:12:49,Feb 08 01:12:49,ETH15m,DOWN,0.0250,97.5%,131,0.74,unknown,UP,NO,-5.00
01:12:50,Feb 08 01:12:50,ETH15m,DOWN,0.0250,97.5%,130,0.72,unknown,UP,NO,-5.00
01:12:51,Feb 08 01:12:51,ETH15m,DOWN,0.0250,97.5%,129,0.73,unknown,UP,NO,-5.00
01:12:52,Feb 08 01:12:52,ETH15m,DOWN,0.0250,97.5%,128,0.73,unknown,UP,NO,-5.00
01:12:53,Feb 08 01:12:53,ETH15m,DOWN,0.0250,97.5%,127,0.74,unknown,UP,NO,-5.00
01:12:54,Feb 08 01:12:54,ETH15m,DOWN,0.0250,97.5%,126,0.73,unknown,UP,NO,-5.00
01:12:55,Feb 08 01:12:55,ETH15m,DOWN,0.0250,97.5%,125,0.74,unknown,UP,NO,-5.00
01:26:01,Feb 08 01:26:01,ETH15m,UP,0.0210,2.1%,239,0.41,unknown,UP,YES,+233.10
01:26:02,Feb 08 01:26:02,ETH15m,UP,0.0210,2.1%,238,0.41,unknown,UP,YES,+233.10
01:26:03,Feb 08 01:26:03,ETH15m,UP,0.0210,2.1%,237,0.40,unknown,UP,YES,+233.10
01:26:04,Feb 08 01:26:04,ETH15m,UP,0.0210,2.1%,236,0.41,unknown,UP,YES,+233.10
01:26:05,Feb 08 01:26:05,ETH15m,UP,0.0210,2.1%,235,0.41,unknown,UP,YES,+233.10
01:26:06,Feb 08 01:26:06,ETH15m,UP,0.0210,2.1%,234,0.41,unknown,UP,YES,+233.10
01:26:07,Feb 08 01:26:07,ETH15m,UP,0.0210,2.1%,233,0.40,unknown,UP,YES,+233.10
01:26:08,Feb 08 01:26:08,ETH15m,UP,0.0210,2.1%,232,0.40,unknown,UP,YES,+233.10
01:26:09,Feb 08 01:26:09,ETH15m,UP,0.0210,2.1%,231,0.41,unknown,UP,YES,+233.10
01:26:10,Feb 08 01:26:10,ETH15m,UP,0.0210,2.1%,230,0.41,unknown,UP,YES,+233.10
01:26:11,Feb 08 01:26:11,ETH15m,UP,0.0210,2.1%,229,0.41,unknown,UP,YES,+233.10
01:26:12,Feb 08 01:26:12,ETH15m,UP,0.0210,2.1%,228,0.40,unknown,UP,YES,+233.10
01:26:13,Feb 08 01:26:13,ETH15m,UP,0.0210,2.1%,227,0.38,unknown,UP,YES,+233.10
01:26:14,Feb 08 01:26:14,ETH15m,UP,0.0210,2.1%,226,0.39,unknown,UP,YES,+233.10
01:26:15,Feb 08 01:26:15,ETH15m,UP,0.0210,2.1%,225,0.40,unknown,UP,YES,+233.10
01:41:01,Feb 08 01:41:01,BTC15m,DOWN,0.0250,97.5%,239,0.68,unknown,UP,NO,-5.00
01:41:01,Feb 08 01:41:01,SOL15m,DOWN,0.0500,95.0%,239,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:02,Feb 08 01:41:02,BTC15m,DOWN,0.0250,97.5%,238,0.68,unknown,UP,NO,-5.00
01:41:03,Feb 08 01:41:03,BTC15m,DOWN,0.0250,97.5%,237,0.74,unknown,UP,NO,-5.00
01:41:03,Feb 08 01:41:03,SOL15m,DOWN,0.0500,95.0%,237,0.58,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:04,Feb 08 01:41:04,BTC15m,DOWN,0.0250,97.5%,236,0.74,unknown,UP,NO,-5.00
01:41:04,Feb 08 01:41:04,SOL15m,DOWN,0.0450,95.5%,236,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:05,Feb 08 01:41:05,BTC15m,DOWN,0.0250,97.5%,235,0.74,unknown,UP,NO,-5.00
01:41:05,Feb 08 01:41:05,SOL15m,DOWN,0.0450,95.5%,235,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:06,Feb 08 01:41:06,BTC15m,DOWN,0.0250,97.5%,234,0.74,unknown,UP,NO,-5.00
01:41:06,Feb 08 01:41:06,SOL15m,DOWN,0.0500,95.0%,234,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:07,Feb 08 01:41:07,BTC15m,DOWN,0.0250,97.5%,233,0.74,unknown,UP,NO,-5.00
01:41:08,Feb 08 01:41:08,BTC15m,DOWN,0.0250,97.5%,232,0.74,unknown,UP,NO,-5.00
01:41:09,Feb 08 01:41:09,BTC15m,DOWN,0.0250,97.5%,231,0.74,unknown,UP,NO,-5.00
01:41:10,Feb 08 01:41:10,BTC15m,DOWN,0.0250,97.5%,230,0.74,unknown,UP,NO,-5.00
01:41:11,Feb 08 01:41:11,BTC15m,DOWN,0.0250,97.5%,229,0.74,unknown,UP,NO,-5.00
01:41:12,Feb 08 01:41:12,BTC15m,DOWN,0.0250,97.5%,228,0.75,unknown,UP,NO,-5.00
01:41:13,Feb 08 01:41:13,BTC15m,DOWN,0.0250,97.5%,227,0.75,unknown,UP,NO,-5.00
01:41:14,Feb 08 01:41:14,BTC15m,DOWN,0.0250,97.5%,226,0.75,unknown,UP,NO,-5.00
01:41:30,Feb 08 01:41:30,SOL15m,DOWN,0.0450,95.5%,210,0.60,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:31,Feb 08 01:41:31,SOL15m,DOWN,0.0450,95.5%,209,0.60,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:32,Feb 08 01:41:32,SOL15m,DOWN,0.0450,95.5%,208,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:33,Feb 08 01:41:33,SOL15m,DOWN,0.0500,95.0%,206,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:34,Feb 08 01:41:34,SOL15m,DOWN,0.0500,95.0%,206,0.58,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:36,Feb 08 01:41:36,SOL15m,DOWN,0.0500,95.0%,203,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:37,Feb 08 01:41:37,SOL15m,DOWN,0.0500,95.0%,203,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:42,Feb 08 01:41:42,SOL15m,DOWN,0.0500,95.0%,198,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:43,Feb 08 01:41:43,SOL15m,DOWN,0.0500,95.0%,197,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:44,Feb 08 01:41:44,SOL15m,DOWN,0.0500,95.0%,196,0.57,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:45,Feb 08 01:41:45,SOL15m,DOWN,0.0400,96.0%,195,0.59,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:46,Feb 08 01:41:46,SOL15m,DOWN,0.0450,95.5%,194,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:47,Feb 08 01:41:47,SOL15m,DOWN,0.0450,95.5%,193,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:48,Feb 08 01:41:48,SOL15m,DOWN,0.0450,95.5%,192,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:49,Feb 08 01:41:49,SOL15m,DOWN,0.0450,95.5%,191,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:50,Feb 08 01:41:50,SOL15m,DOWN,0.0350,96.5%,189,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:51,Feb 08 01:41:51,SOL15m,DOWN,0.0350,96.5%,189,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:52,Feb 08 01:41:52,SOL15m,DOWN,0.0350,96.5%,188,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:53,Feb 08 01:41:53,SOL15m,DOWN,0.0350,96.5%,186,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:54,Feb 08 01:41:54,SOL15m,DOWN,0.0350,96.5%,186,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:55,Feb 08 01:41:55,SOL15m,DOWN,0.0350,96.5%,185,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:56,Feb 08 01:41:56,SOL15m,DOWN,0.0350,96.5%,183,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:57,Feb 08 01:41:57,SOL15m,DOWN,0.0350,96.5%,183,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:58,Feb 08 01:41:58,SOL15m,DOWN,0.0350,96.5%,182,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:41:59,Feb 08 01:41:59,SOL15m,DOWN,0.0350,96.5%,180,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:01,Feb 08 01:42:01,SOL15m,DOWN,0.0350,96.5%,179,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:02,Feb 08 01:42:02,SOL15m,DOWN,0.0350,96.5%,179,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:03,Feb 08 01:42:03,SOL15m,DOWN,0.0350,96.5%,177,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:04,Feb 08 01:42:04,SOL15m,DOWN,0.0250,97.5%,176,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:05,Feb 08 01:42:05,SOL15m,DOWN,0.0250,97.5%,175,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:06,Feb 08 01:42:06,SOL15m,DOWN,0.0250,97.5%,175,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:07,Feb 08 01:42:07,SOL15m,DOWN,0.0250,97.5%,173,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:08,Feb 08 01:42:08,SOL15m,DOWN,0.0250,97.5%,173,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:09,Feb 08 01:42:09,SOL15m,DOWN,0.0250,97.5%,171,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:10,Feb 08 01:42:10,SOL15m,DOWN,0.0250,97.5%,170,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:11,Feb 08 01:42:11,SOL15m,DOWN,0.0250,97.5%,169,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:12,Feb 08 01:42:12,SOL15m,DOWN,0.0250,97.5%,168,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:13,Feb 08 01:42:13,SOL15m,DOWN,0.0250,97.5%,167,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:14,Feb 08 01:42:14,SOL15m,DOWN,0.0250,97.5%,166,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:15,Feb 08 01:42:15,SOL15m,DOWN,0.0250,97.5%,166,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:16,Feb 08 01:42:16,SOL15m,DOWN,0.0250,97.5%,164,0.63,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:17,Feb 08 01:42:17,SOL15m,DOWN,0.0250,97.5%,163,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:18,Feb 08 01:42:18,SOL15m,DOWN,0.0250,97.5%,162,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:19,Feb 08 01:42:19,SOL15m,DOWN,0.0250,97.5%,161,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:20,Feb 08 01:42:20,SOL15m,DOWN,0.0250,97.5%,160,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:21,Feb 08 01:42:21,SOL15m,DOWN,0.0250,97.5%,159,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:22,Feb 08 01:42:22,SOL15m,DOWN,0.0250,97.5%,158,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:23,Feb 08 01:42:23,SOL15m,DOWN,0.0250,97.5%,157,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:24,Feb 08 01:42:24,SOL15m,DOWN,0.0250,97.5%,156,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:25,Feb 08 01:42:25,SOL15m,DOWN,0.0250,97.5%,156,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:26,Feb 08 01:42:26,SOL15m,DOWN,0.0250,97.5%,154,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:27,Feb 08 01:42:27,SOL15m,DOWN,0.0250,97.5%,153,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:28,Feb 08 01:42:28,SOL15m,DOWN,0.0250,97.5%,153,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:29,Feb 08 01:42:29,SOL15m,DOWN,0.0250,97.5%,151,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:30,Feb 08 01:42:30,SOL15m,DOWN,0.0250,97.5%,150,0.65,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:31,Feb 08 01:42:31,SOL15m,DOWN,0.0250,97.5%,149,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:32,Feb 08 01:42:32,SOL15m,DOWN,0.0200,98.0%,148,0.58,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:33,Feb 08 01:42:33,SOL15m,DOWN,0.0200,98.0%,147,0.58,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:34,Feb 08 01:42:34,SOL15m,DOWN,0.0200,98.0%,146,0.59,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:35,Feb 08 01:42:35,SOL15m,DOWN,0.0200,98.0%,145,0.61,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:42:36,Feb 08 01:42:36,SOL15m,DOWN,0.0200,98.0%,145,0.60,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:15,Feb 08 01:43:15,SOL15m,DOWN,0.0250,97.5%,106,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:16,Feb 08 01:43:16,SOL15m,DOWN,0.0250,97.5%,105,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:17,Feb 08 01:43:17,SOL15m,DOWN,0.0250,97.5%,104,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:18,Feb 08 01:43:18,SOL15m,DOWN,0.0250,97.5%,103,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:19,Feb 08 01:43:19,SOL15m,DOWN,0.0250,97.5%,102,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:20,Feb 08 01:43:20,SOL15m,DOWN,0.0250,97.5%,101,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:21,Feb 08 01:43:21,SOL15m,DOWN,0.0250,97.5%,100,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:22,Feb 08 01:43:22,SOL15m,DOWN,0.0250,97.5%,99,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:23,Feb 08 01:43:23,SOL15m,DOWN,0.0250,97.5%,98,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:24,Feb 08 01:43:24,SOL15m,DOWN,0.0450,95.5%,97,0.71,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:25,Feb 08 01:43:25,SOL15m,DOWN,0.0450,95.5%,96,0.72,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:26,Feb 08 01:43:26,SOL15m,DOWN,0.0400,96.0%,95,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:27,Feb 08 01:43:27,SOL15m,DOWN,0.0400,96.0%,94,0.66,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:28,Feb 08 01:43:28,SOL15m,DOWN,0.0450,95.5%,93,0.71,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:33,Feb 08 01:43:33,SOL15m,DOWN,0.0400,96.0%,88,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:34,Feb 08 01:43:34,SOL15m,DOWN,0.0350,96.5%,87,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:35,Feb 08 01:43:35,SOL15m,DOWN,0.0250,97.5%,86,0.71,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:36,Feb 08 01:43:36,SOL15m,DOWN,0.0250,97.5%,85,0.71,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:37,Feb 08 01:43:37,SOL15m,DOWN,0.0250,97.5%,84,0.72,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:38,Feb 08 01:43:38,SOL15m,DOWN,0.0250,97.5%,83,0.72,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:39,Feb 08 01:43:39,SOL15m,DOWN,0.0250,97.5%,82,0.72,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:40,Feb 08 01:43:40,SOL15m,DOWN,0.0250,97.5%,80,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:41,Feb 08 01:43:41,SOL15m,DOWN,0.0250,97.5%,79,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:42,Feb 08 01:43:42,SOL15m,DOWN,0.0250,97.5%,79,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:43,Feb 08 01:43:43,SOL15m,DOWN,0.0300,97.0%,77,0.64,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:44,Feb 08 01:43:44,SOL15m,DOWN,0.0300,97.0%,76,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:45,Feb 08 01:43:45,SOL15m,DOWN,0.0300,97.0%,76,0.62,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:46,Feb 08 01:43:46,SOL15m,DOWN,0.0350,96.5%,75,0.69,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:49,Feb 08 01:43:49,SOL15m,DOWN,0.0400,96.0%,72,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:50,Feb 08 01:43:50,SOL15m,DOWN,0.0350,96.5%,70,0.68,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:51,Feb 08 01:43:51,SOL15m,DOWN,0.0350,96.5%,70,0.69,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:52,Feb 08 01:43:52,SOL15m,DOWN,0.0250,97.5%,68,0.69,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:53,Feb 08 01:43:53,SOL15m,DOWN,0.0250,97.5%,67,0.70,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:43:54,Feb 08 01:43:54,SOL15m,DOWN,0.0250,97.5%,66,0.67,unknown,UNKNOWN,UNKNOWN,UNKNOWN
01:56:01,Feb 08 01:56:01,ETH15m,DOWN,0.0350,96.5%,239,0.59,unknown,UP,NO,-5.00
01:56:01,Feb 08 01:56:01,ETH15m,DOWN,0.0400,96.0%,239,0.59,high,UP,NO,-5.00
01:59:28,Feb 08 01:59:28,BTC15m,DOWN,0.0450,95.5%,33,0.55,unknown,UP,NO,-5.00
01:59:28,Feb 08 01:59:28,BTC15m,DOWN,0.0500,96.0%,33,0.55,high,UP,NO,-5.00
